Date of analysis,Country,Total country population,Level 1,Area,Validity period,From,To,Phase,Number,Percentage
Mar 2023,YEM,32627231,Al Maharah,Al masilah,current,2023-01-01,2023-05-31,3,3500,0.15
Mar 2023,YEM,32627231,Al Maharah,Al masilah,current,2023-01-01,2023-05-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Al masilah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,all,22345,1.0
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,3+,4500,0.2
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,1,9000,0.4
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,2,9000,0.4
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,3,4500,0.2
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Al masilah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,all,24071,1.0
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,3+,8000,0.35
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,1,8500,0.35
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,2,7000,0.3
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,3,7000,0.3
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,4,1000,0.05
Mar 2023,YEM,32627231,Al Maharah,Haswin,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,all,24071,1.0
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,3+,9500,0.4
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,1,8500,0.35
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,2,6000,0.25
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,3,7000,0.3
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,4,2500,0.1
Mar 2023,YEM,32627231,Al Maharah,Haswin,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,all,6099,1.0
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,3+,1500,0.25
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,1,2500,0.45
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,2,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,3,1500,0.25
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Hat,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,all,6099,1.0
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,3+,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,1,2000,0.35
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,2,2000,0.35
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,3,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Hat,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,all,10704,1.0
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,3+,2500,0.25
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,1,4500,0.4
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,2,3500,0.35
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,3,2000,0.2
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,4,500,0.05
Mar 2023,YEM,32627231,Al Maharah,Hawf,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,all,10704,1.0
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,3+,3000,0.3
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,1,3500,0.35
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,2,3500,0.35
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,3,2500,0.25
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,4,500,0.05
Mar 2023,YEM,32627231,Al Maharah,Hawf,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,all,11190,1.0
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,3+,2000,0.2
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,1,5000,0.45
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,2,4000,0.35
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,3,1500,0.15
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,4,500,0.05
Mar 2023,YEM,32627231,Al Maharah,Man'ar,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,all,11190,1.0
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,3+,3000,0.3
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,1,5000,0.45
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,2,3000,0.25
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,3,2000,0.2
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,4,1000,0.1
Mar 2023,YEM,32627231,Al Maharah,Man'ar,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,all,25521,1.0
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,3+,5000,0.2
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,1,11500,0.45
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,2,9000,0.35
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,3,5000,0.2
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Qishn,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,all,25521,1.0
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,3+,6500,0.25
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,1,11500,0.45
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,2,7500,0.3
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,3,6500,0.25
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Qishn,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,all,25237,1.0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,3+,4000,0.15
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,1,11500,0.45
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,2,10000,0.4
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,3,4000,0.15
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,all,25237,1.0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,3+,5000,0.2
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,1,10000,0.4
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,2,10000,0.4
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,3,5000,0.2
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Sayhut,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,all,6897,1.0
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,3+,1500,0.25
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,1,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,2,3000,0.45
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,3,1500,0.25
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Shahin,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,all,6897,1.0
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,3+,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,1,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,2,3000,0.4
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,3,2000,0.3
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,4,0,0
Mar 2023,YEM,32627231,Al Maharah,Shahin,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,all,78128,1.0
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,3+,27500,0.35
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,1,23500,0.3
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,2,27500,0.35
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,3,19500,0.25
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,4,8000,0.1
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,all,78128,1.0
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,3+,35000,0.45
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,1,23500,0.3
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,2,19500,0.25
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,3,19500,0.25
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,4,15500,0.2
Mar 2023,YEM,32627231,Al Jawf,Khab wa ash sha'f,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,all,89155,1.0
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,3+,31500,0.35
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,1,31000,0.35
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,2,26500,0.3
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,3,22500,0.25
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,4,9000,0.1
Mar 2023,YEM,32627231,Lahj,Al had,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,all,89155,1.0
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,3+,36000,0.4
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,1,31000,0.35
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,2,22500,0.25
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,3,22500,0.25
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,4,13500,0.15
Mar 2023,YEM,32627231,Lahj,Al had,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,all,39381,1.0
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,3+,18000,0.45
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,1,10000,0.25
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,2,12000,0.3
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,3,14000,0.35
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,4,4000,0.1
Mar 2023,YEM,32627231,Lahj,Al hawtah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,all,39381,1.0
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,3+,22000,0.55
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,1,10000,0.25
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,2,8000,0.2
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,3,16000,0.4
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,4,6000,0.15
Mar 2023,YEM,32627231,Lahj,Al hawtah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,all,71978,1.0
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,3+,28500,0.4
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,1,18000,0.25
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,2,25000,0.35
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,3,21500,0.3
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,4,7000,0.1
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,all,71978,1.0
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,3+,36000,0.5
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,1,14500,0.2
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,2,21500,0.3
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,3,25000,0.35
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,4,11000,0.15
Mar 2023,YEM,32627231,Lahj,Al madaribah wa al aarah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,all,60363,1.0
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,3+,12000,0.2
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,1,27000,0.45
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,2,21000,0.35
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,3,9000,0.15
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,4,3000,0.05
Mar 2023,YEM,32627231,Lahj,Al maflahi,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,all,60363,1.0
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,3+,15000,0.25
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,1,24000,0.4
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,2,21000,0.35
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,3,12000,0.2
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,4,3000,0.05
Mar 2023,YEM,32627231,Lahj,Al maflahi,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,all,43141,1.0
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,3+,15000,0.35
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,1,13000,0.3
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,2,15000,0.35
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,3,13000,0.3
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,4,2000,0.05
Mar 2023,YEM,32627231,Lahj,Al malah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,all,43141,1.0
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,3+,13000,0.3
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,1,11000,0.25
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,2,19500,0.45
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,3,8500,0.2
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,4,4500,0.1
Mar 2023,YEM,32627231,Lahj,Al malah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,all,89250,1.0
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,3+,27000,0.3
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,1,31000,0.35
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,2,31000,0.35
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,3,18000,0.2
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,4,9000,0.1
Mar 2023,YEM,32627231,Lahj,Al maqatirah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,all,89250,1.0
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,3+,36000,0.4
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,1,27000,0.3
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,2,27000,0.3
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,3,22500,0.25
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,4,13500,0.15
Mar 2023,YEM,32627231,Lahj,Al maqatirah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,all,39631,1.0
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,3+,16000,0.4
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,1,10000,0.25
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,2,14000,0.35
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,3,10000,0.25
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,4,6000,0.15
Mar 2023,YEM,32627231,Lahj,Al musaymir,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,all,39631,1.0
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,3+,18000,0.45
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,1,8000,0.2
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,2,14000,0.35
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,3,10000,0.25
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,4,8000,0.2
Mar 2023,YEM,32627231,Lahj,Al musaymir,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,all,139512,1.0
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,3+,56000,0.4
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,1,49000,0.35
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,2,35000,0.25
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,3,35000,0.25
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,4,21000,0.15
Mar 2023,YEM,32627231,Lahj,Al qubaytah,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,all,139512,1.0
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,3+,70000,0.5
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,1,42000,0.3
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,2,28000,0.2
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,3,42000,0.3
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,4,28000,0.2
Mar 2023,YEM,32627231,Lahj,Al qubaytah,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,all,64355,1.0
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,3+,22500,0.35
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,1,25500,0.4
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,2,16000,0.25
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,3,16000,0.25
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,4,6500,0.1
Mar 2023,YEM,32627231,Lahj,Habil jabr,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,all,64355,1.0
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,3+,25500,0.4
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,1,22500,0.35
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,2,16000,0.25
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,3,16000,0.25
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,4,9500,0.15
Mar 2023,YEM,32627231,Lahj,Habil jabr,first projection,2023-06-01,2023-12-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,all,42950,1.0
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,3+,12500,0.3
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,1,10500,0.25
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,2,19500,0.45
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,3,10500,0.25
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,4,2000,0.05
Mar 2023,YEM,32627231,Lahj,Halmin,current,2023-01-01,2023-05-31,5,0,0
Mar 2023,YEM,32627231,Lahj,Halmin,first projection,2023-06-01,2023-12-31,all,42950,1.0
Mar 2023,YEM,32627231,Lahj,Halmin,first projection,2023-06-01,2023-12-31,3+,15000,0.35
Mar 2023,YEM,32627231,Lahj,Halmin,first projection,2023-06-01,2023-12-31,1,10500,0.25
Mar 2023,YEM,32627231,Lahj,Halmin,first projection,2023-06-01,2023-12-31,2,17000,0.4
Mar 2023,YEM,32627231,Lahj,Halmin,first projection,2023-06-01,2023-12-31,3,10500,0.25
